Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Madagascar,MDG,"Population, female",SP.POP.TOTL.FE.IN,2507421,2575789,2645508,2716718,2789706,2864912,2943136,3024895,3110559,3200306,3294454,3393337,3496366,3603309,3714351,3829407,3948396,4071392,4198539,4329816,4464529,4601659,4741887,4885315,5031486,5181180,5333587,5489700,5652158,5821474,5998166,6182208,6372988,6572217,6781396,7001049,7231579,7472039,7721266,7976435,8233558,8490810,8748266,9008303,9274831,9550557,9835364,10128399,10430225,10741029,11057955,11376286,11695225,12017445,12343710,12673530,13008607,13351165,13702719,14063352,14429564,14797988,15170358,15549002
Maldives,MDV,"Population, female",SP.POP.TOTL.FE.IN,41433,42636,43882,45156,46439,48123,50188,52065,53697,55285,56953,58699,60504,62340,64247,66309,68502,70725,72837,74894,77067,79335,81647,83951,86362,89284,92694,96204,99626,102975,106475,110028,113384,116481,119346,122154,124890,127425,129762,131925,134089,136375,138692,140981,143255,145538,147909,150442,153142,155998,159002,162127,165320,168512,171767,175321,179029,182607,186071,189425,192637,195678,197920,199376
Middle East & North Africa,MEA,"Population, female",SP.POP.TOTL.FE.IN,51122025,52467253,53868577,55314051,56803746,58324107,59927378,61663675,63425464,65253080,67134795,69040876,70984052,73024958,75132191,77386664,79771737,82205903,84721270,87370083,90192389,93387360,96671838,99843934,103185567,106624035,110128007,113674264,117134583,120568630,124738914,128065672,131479274,134446849,137319563,140339460,143357371,146425163,149565821,152775760,156034030,159322535,162402996,165536516,169028660,172685663,176443710,180272879,184163190,188121468,191580334,195593284,199698872,204094567,208162997,212405102,216599894,220479748,224136612,228020767,232221760,235360688,240000931,244878829
Mexico,MEX,"Population, female",SP.POP.TOTL.FE.IN,18361133,18943958,19562173,20208152,20881602,21583658,22312199,23064578,23836548,24620795,25412202,26210603,27019300,27839319,28669381,29505523,30342786,31180517,32023114,32866764,33702828,34538832,35378903,36217606,37054511,37891290,38730664,39574319,40421903,41266637,42111877,42962984,43814602,44664821,45513846,46361119,47200873,48029166,48849958,49664369,50465710,51234745,51975645,52706226,53428954,54151768,54885582,55655575,56463306,57284985,58110700,58938429,59751889,60547316,61307925,62006294,62658212,63292732,63932674,64578493,65163578,65668355,66211396,66813627
Marshall Islands,MHL,"Population, female",SP.POP.TOTL.FE.IN,7141,7396,7667,7937,8210,8489,8749,9064,9534,10075,10570,11014,11424,11810,12214,12649,13087,13530,13979,14442,14960,15572,16249,16948,17669,18411,19170,19938,20671,21283,21792,22252,22649,22992,23293,23561,23800,24023,24235,24471,24722,24930,25079,25185,25264,25326,25372,25392,25396,25397,25393,25299,25049,24689,24258,23775,23248,22678,22076,21457,20830,20174,19538,18924
Middle income,MIC,"Population, female",SP.POP.TOTL.FE.IN,970991059,984313695,1003957371,1029453989,1055086089,1081150083,1108958640,1136735416,1165330233,1195012163,1225375011,1256089256,1286330086,1316815598,1347099664,1376761059,1406070931,1435247671,1464845232,1495211320,1526534557,1558953243,1592797760,1626863260,1660850453,1695534687,1731213017,1767804376,1804583060,1841156749,1878533738,1914171056,1949063589,1983005113,2016881132,2051171075,2085371067,2119415951,2152945773,2185840088,2218480404,2250853654,2282323950,2313303165,2344506758,2375565737,2406451141,2437074924,2468300786,2499891332,2531680719,2563921226,2597212091,2630419408,2663531544,2695620436,2727300968,2759072689,2789775841,2819151157,2846898096,2872103030,2894978179,2918302619
North Macedonia,MKD,"Population, female",SP.POP.TOTL.FE.IN,736341,746729,755705,764891,776102,787526,799478,811844,824627,837678,850895,863878,876626,889611,902815,916222,929790,943084,956000,968926,981793,994412,1004851,1012775,1020192,1027425,1034318,1041114,1047966,1054436,1060152,1056430,1043134,1029047,1022927,1027481,1034523,1026075,1031154,1034751,1037158,1039321,1030683,1031735,1028070,1022219,1016331,1010297,1004188,997455,990857,986093,981965,978108,975849,974197,972195,969538,965958,960785,952111,943403,940844,938871
Mali,MLI,"Population, female",SP.POP.TOTL.FE.IN,2678858,2721225,2764539,2808365,2852441,2897349,2942869,2989230,3037224,3086522,3137705,3190086,3244517,3302687,3363178,3424941,3486964,3551551,3620008,3691617,3767945,3847819,3930334,4016438,4102734,4185003,4262376,4336094,4410971,4491824,4578544,4667423,4759477,4856784,4959740,5065974,5173918,5290502,5424124,5575062,5737325,5909662,6093816,6288731,6494167,6709172,6931841,7162660,7401265,7645590,7897180,8155875,8396820,8645339,8922879,9206403,9502542,9810309,10121898,10432310,10752863,11088185,11428053,11774460
Malta,MLT,"Population, female",SP.POP.TOTL.FE.IN,172623,171874,171113,170360,169645,168343,166458,164575,162508,160285,159101,158835,158436,158024,157599,158416,158870,159128,160422,161690,163030,163879,167083,169106,168813,171523,174231,175313,176624,178229,179865,184659,186466,188220,189870,191087,192228,193575,194721,195755,196929,198347,199735,200953,202203,203371,204042,204725,206010,207507,208468,209284,210896,213382,217017,221582,226296,231840,238395,245254,248470,249315,255598,265910
Myanmar,MMR,"Population, female",SP.POP.TOTL.FE.IN,10857869,11096837,11342642,11595512,11855734,12124770,12400881,12683560,12973038,13268548,13570461,13875453,14183573,14480079,14763521,15050535,15339465,15635819,15942423,16252257,16565316,16878786,17188635,17526407,17892614,18252693,18597721,18925627,19240447,19547599,19849262,20138532,20418314,20696557,20975528,21254140,21533474,21816119,22096737,22367693,22625338,22871764,23108711,23332039,23538696,23729138,23908031,24083115,24211401,24341747,24528751,24731987,24946550,25164590,25379693,25589467,25798842,26004364,26198925,26389410,26585323,26780850,26977460,27177563
Middle East & North Africa (excluding high income),MNA,"Population, female",SP.POP.TOTL.FE.IN,48174997,49416034,50690543,52015859,53376251,54767870,56247554,57827934,59455747,61133299,62847002,64577440,66341234,68166578,70061690,72100329,74255933,76443820,78697966,81061904,83588972,86480509,89442384,92278967,95289063,98380532,101531459,104710650,107801018,110861338,114882608,117902946,120793604,123370882,125876866,128509736,131107278,133734381,136435287,139193520,142005540,144863443,147512275,150216649,153269066,156457241,159669543,162824775,165997837,169269454,172625250,175970915,179352492,182880415,186367105,189719636,193125490,196542077,200029894,203560317,206882331,210143562,213758103,217696677
Montenegro,MNE,"Population, female",SP.POP.TOTL.FE.IN,254644,259989,265531,270746,274692,276709,276409,274193,271147,268796,268225,269569,272350,276190,280196,283658,286373,288583,290582,292774,295405,298630,302265,305911,309015,311189,312252,312367,311915,311464,311401,311914,312888,314051,315027,315573,315626,315324,314874,314564,314602,316469,318318,320045,320562,320604,320615,320697,320909,321266,321579,321725,321867,322077,322304,322424,322466,322512,322452,322387,322163,321247,320255,319669
Mongolia,MNG,"Population, female",SP.POP.TOTL.FE.IN,494948,509938,525259,540049,554811,570570,587133,604096,621040,637688,654506,672117,690622,710030,730335,751493,773410,795790,817917,838953,859493,880511,902060,924265,947319,971437,996851,1023686,1051727,1076543,1063707,1097747,1099414,1098611,1111599,1130478,1149007,1166445,1183841,1201840,1217516,1230531,1244591,1258888,1271698,1284654,1299122,1315571,1335285,1358212,1381042,1405320,1433455,1463845,1495638,1526288,1555206,1582417,1608630,1634513,1663059,1692787,1719168,1744331
Northern Mariana Islands,MNP,"Population, female",SP.POP.TOTL.FE.IN,4366,4493,4632,4790,4954,5120,5293,5349,5180,4915,4971,5465,6080,6643,6997,7186,7358,7516,7674,7833,8361,9396,10586,11806,13053,14320,15610,16916,18235,19559,20563,21150,21631,22112,22611,23544,25817,28971,32056,35060,36583,36159,35187,34140,33044,31912,30741,29542,28323,27093,26252,25913,25664,25375,25041,24667,24264,23828,23360,22858,22541,22262,21812,21345
Mozambique,MOZ,"Population, female",SP.POP.TOTL.FE.IN,3441284,3500404,3563117,3629088,3697986,3770661,3846295,3924734,4006663,4091885,4182079,4286310,4412818,4557414,4714390,4884315,5066296,5269195,5495619,5729432,5894255,6007156,6133499,6256605,6381473,6507072,6626474,6657609,6645260,6694526,6785900,6913225,7042457,7262873,7764561,8236837,8504694,8740864,8948396,9158914,9371945,9591512,9817273,10049039,10286868,10532008,10785290,11047481,11325312,11623609,11938795,12272273,12622830,12985740,13359832,13744964,14144776,14562669,14992896,15432082,15887255,16353471,16832437,17327861
Mauritania,MRT,"Population, female",SP.POP.TOTL.FE.IN,417560,428491,439996,452120,464900,478361,492539,507398,522889,538969,555554,572542,589896,607652,625847,644474,663559,682858,702396,722465,743130,764545,786685,809469,832940,857117,881925,907446,933787,957273,981537,1010266,1049229,1092065,1129351,1160351,1183162,1209474,1240985,1274396,1310145,1344326,1377262,1411787,1447904,1485854,1525823,1568037,1617201,1673470,1732348,1793729,1857075,1917417,1974744,2033597,2093955,2155804,2219146,2283919,2350013,2417259,2487363,2560475
Mauritius,MUS,"Population, female",SP.POP.TOTL.FE.IN,332136,332222,340365,349177,358127,366632,374746,382493,389891,396984,403859,410597,417142,423542,430108,437108,444446,451987,458156,466384,474459,481621,487539,491962,496981,500842,504418,507873,511001,515003,519209,525353,532798,539629,547723,552948,559140,566690,573159,580935,587082,592138,596651,601370,605545,609538,612784,615980,618646,620780,622790,624316,626220,627580,628571,629286,629623,630114,630423,630676,630870,631390,630337,630733
Malawi,MWI,"Population, female",SP.POP.TOTL.FE.IN,1883966,1928606,1974926,2022959,2072319,2122767,2174711,2228387,2283559,2339742,2397242,2456949,2519305,2584955,2654633,2728759,2808124,2895533,2995510,3108092,3230078,3359341,3494487,3634918,3779583,3927581,4074484,4274793,4512335,4728326,4916447,5067519,5214401,5287982,5223593,5212841,5313669,5418683,5534755,5667405,5810372,5957252,6109269,6268603,6437240,6615823,6803683,6999609,7202920,7413188,7629393,7850013,8074103,8302533,8535032,8769790,9008726,9252768,9500563,9753369,10011613,10272771,10537752,10809386
Malaysia,MYS,"Population, female",SP.POP.TOTL.FE.IN,3904222,4013953,4126940,4242596,4360017,4478009,4595801,4711046,4824666,4940176,5059440,5183100,5309392,5438361,5570516,5705432,5843904,5986259,6132287,6281990,6454297,6651253,6856319,7070092,7292914,7525261,7764773,8007931,8252290,8495510,8738591,8978649,9211289,9442153,9678268,9920770,10167524,10416187,10667549,10918539,11169538,11427667,11690930,11954623,12218206,12482600,12748162,13013157,13274118,13527149,13766507,13988076,14203266,14423221,14648654,14882321,15125577,15374022,15620144,15854594,16067734,16273730,16491015,16716229
North America,NAC,"Population, female",SP.POP.TOTL.FE.IN,100844011,102647378,104363771,106017521,107650121,109163868,110610679,111999799,113291419,114544998,116002493,117690716,118953859,120123066,121277374,122532865,123746792,125017047,126338671,127719313,128971690,130215347,131398344,132509402,133560776,134643529,135799402,136978157,138183947,139520534,141007123,142721312,144560192,146319553,147978761,149601639,151200641,152857162,154445990,156016249,157560743,159015563,160450672,161773534,163212625,164663625,166206085,167743300,169308793,170796978,172225289,173410475,174566901,175670983,176850593,178010464,179229911,180324440,181309375,182205818,183962634,184365025,185383105,186847194
Namibia,NAM,"Population, female",SP.POP.TOTL.FE.IN,306726,313110,319968,327322,335158,343371,352006,361302,371148,381537,392507,403966,415986,428371,441202,454719,467672,480145,488449,496464,506328,512729,522490,536920,551953,568169,586023,605181,626833,667081,707630,731009,754242,778904,803924,828020,851098,873724,896460,919283,941359,961143,977710,991392,1003754,1016145,1029052,1042829,1057616,1073389,1090194,1109031,1133212,1161638,1190973,1221651,1253796,1287366,1322414,1358966,1398226,1439149,1478744,1515985
New Caledonia,NCL,"Population, female",SP.POP.TOTL.FE.IN,37754,38997,40292,41577,42845,44136,45471,46859,48288,49919,52078,54642,57325,60126,63030,66005,68358,69749,70811,71846,72856,73837,74786,75918,77281,78656,80035,81457,82924,84736,86957,89307,91685,94043,96385,98734,101043,103379,105781,108183,110627,113087,115505,117888,120114,121958,123494,124952,126377,128021,130248,132857,135529,138252,140615,141835,142266,142624,142917,143249,143754,144458,145532,146908
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,1838350,1887543,1938354,1990612,2044130,2098600,2154007,2210445,2267847,2326255,2385943,2446355,2508137,2572276,2638621,2707557,2779313,2854228,2933212,3016765,3104020,3193661,3285268,3379264,3475759,3575705,3679953,3788100,3899883,4015899,4137002,4262993,4394109,4531485,4676099,4829957,4990479,5155146,5328809,5511595,5702257,5902000,6110154,6327852,6556050,6794985,7044910,7306110,7578851,7863008,8158542,8465184,8788395,9122931,9464023,9819171,10185785,10554059,10923757,11297004,11675856,12062154,12460549,12877706
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,22739993,23222767,23725587,24244231,24778366,25330840,25895712,26466266,27056481,27672525,28311320,28972304,29667562,30411299,31214873,32088231,33012661,33993401,35032520,36112813,37241594,38389543,39541587,40566536,41596067,42763402,43918540,45079376,46269962,47497977,48760873,50034572,51336193,52683505,54066007,55485010,56931955,58405979,59914240,61470622,63095927,64790613,66543143,68354109,70225593,72156231,74144466,76197054,78316557,80497321,82748161,85069157,87430382,89806513,92182379,94518735,96848902,99196111,101480187,103695842,105897424,108111257,110366192,112676013
Nicaragua,NIC,"Population, female",SP.POP.TOTL.FE.IN,895535,922465,950282,979088,1009000,1040276,1073075,1107379,1143039,1179838,1217697,1256618,1293782,1331955,1373995,1417129,1461362,1506698,1552446,1598247,1645174,1693006,1740789,1788529,1836014,1883163,1930192,1977312,2024940,2073250,2121956,2171007,2220071,2268755,2316848,2363921,2407857,2448271,2485819,2521573,2556681,2590128,2622060,2653489,2685352,2720776,2759751,2799352,2839398,2879778,2920563,2961712,3003180,3044801,3086390,3128020,3169776,3211621,3253688,3295694,3337270,3378214,3421642,3468026
Netherlands,NLD,"Population, female",SP.POP.TOTL.FE.IN,5766415,5842232,5924125,6004440,6083628,6162295,6237597,6309712,6380477,6454505,6531528,6607949,6679144,6740947,6798658,6862464,6920118,6967104,7015671,7068714,7128769,7182747,7223968,7264070,7303255,7341624,7384828,7432866,7481646,7527986,7578922,7636110,7692651,7746040,7792124,7829806,7866506,7907633,7956014,8007933,8063018,8120703,8170465,8209680,8240727,8262888,8277687,8295948,8325911,8364852,8406115,8443871,8473616,8497136,8524757,8558068,8596978,8642657,8689741,8742188,8786981,8830353,8911982,8997851
Norway,NOR,"Population, female",SP.POP.TOTL.FE.IN,1796883,1811210,1825866,1839822,1853726,1868240,1883867,1900262,1916584,1932814,1947635,1961795,1977179,1991749,2004797,2016689,2027095,2036641,2045487,2053376,2060876,2069123,2077771,2085418,2092287,2099286,2107211,2116858,2127360,2136209,2144308,2154526,2166485,2179446,2192154,2203674,2214882,2226513,2239099,2253541,2266754,2277141,2289125,2302271,2315355,2330270,2346792,2366421,2390873,2417866,2445506,2473269,2501224,2528278,2554241,2577299,2598195,2618168,2635137,2652072,2666588,2680009,2705700,2738457
Nepal,NPL,"Population, female",SP.POP.TOTL.FE.IN,5053958,5146999,5243591,5342908,5445887,5553657,5665182,5780868,5901422,6025844,6154503,6285334,6418900,6556096,6696733,6842311,6991007,7146177,7309736,7478525,7652557,7830151,8011293,8199466,8391186,8583716,8777841,8971639,9169879,9381218,9611674,9862243,10144356,10428882,10699113,10968249,11227050,11477658,11720925,11957646,12185495,12405322,12619850,12827343,13022746,13204542,13371629,13525740,13670563,13806900,13936198,14043660,14128275,14206812,14294003,14403618,14505809,14581601,14660531,14813382,15024010,15234961,15370175,15415381
Nauru,NRU,"Population, female",SP.POP.TOTL.FE.IN,1684,1727,1817,1944,2095,2257,2367,2426,2429,2408,2436,2472,2507,2542,2582,2630,2682,2791,2968,3165,3366,3575,3789,3958,4062,4147,4242,4341,4448,4559,4672,4775,4854,4893,4907,4918,4922,4925,4926,4917,4904,4890,4870,4864,4872,4880,4883,4886,4890,4900,4915,4936,5014,5137,5249,5351,5447,5532,5603,5660,5703,5745,5791,5827
New Zealand,NZL,"Population, female",SP.POP.TOTL.FE.IN,1179755,1203601,1234835,1260563,1288128,1309897,1333914,1359371,1373782,1387733,1406773,1427862,1453508,1482346,1513905,1544050,1558364,1564212,1566046,1561521,1564724,1571768,1588612,1611373,1626723,1638334,1639338,1655297,1662261,1672827,1690167,1774919,1793159,1812845,1836376,1862580,1891854,1917991,1937473,1950215,1963950,1977014,2012009,2052299,2083952,2109061,2136388,2157509,2176421,2198405,2223259,2240700,2253155,2268561,2300564,2339847,2386056,2431027,2470956,2508252,2563368,2573836,2576093,2628620
OECD members,OED,"Population, female",SP.POP.TOTL.FE.IN,414523323,420140038,425852320,431556594,437284154,442862598,448289046,453659166,458908580,464074530,469165930,475104747,480330194,485438370,490474000,495451785,500221974,505018919,509834802,514667400,519374936,524002244,528448235,532801162,536963444,541157893,545398365,549620878,554085365,558850733,563666619,568926424,574135554,579124471,583932007,588558127,593036482,597589745,601910696,606179393,610399807,614815935,619304444,623745117,628166788,632553571,637029302,641402116,646335377,650998419,655317725,658482663,662260803,666185146,670291021,674154676,678051408,681832540,685662466,689151557,692937318,693965174,697501539,701225985
Oman,OMN,"Population, female",SP.POP.TOTL.FE.IN,265485,270421,275691,281337,287397,293898,300840,308243,316116,324464,333291,342614,352478,362927,375969,391584,408463,427274,447977,470430,494479,520346,548123,577494,608111,635330,658369,681091,703732,726411,749172,771892,794274,815944,837765,859615,880165,899280,917269,934533,951301,967665,983539,999041,1017347,1038539,1059782,1081241,1103174,1125939,1151336,1207861,1286652,1353467,1414512,1474119,1528405,1574349,1619100,1668759,1713756,1749460,1818526,1914778
Other small states,OSS,"Population, female",SP.POP.TOTL.FE.IN,2813447,2853819,2903941,2955901,3008470,3058944,3105787,3149726,3192157,3234596,3280769,3333790,3392437,3452329,3510842,3573654,3641790,3713457,3785332,3858357,3931901,4001599,4069916,4137706,4206197,4280855,4360125,4441854,4526123,4615640,4710299,4794579,4836683,4867298,4912760,4950140,5008360,5078303,5149651,5164498,5186547,5278913,5380054,5462666,5531326,5605435,5687888,5775852,5859296,5944061,6018618,6055908,6110457,6183154,6269550,6348206,6415250,6495932,6562879,6624470,6682755,6758067,6843118,6933907
Pakistan,PAK,"Population, female",SP.POP.TOTL.FE.IN,21061283,21639875,22229328,22847327,23497518,24177468,24887981,25633085,26409182,27213380,28045832,28882982,29747898,30668961,31628648,32635579,33700249,34826385,36015714,37352519,38996168,40749172,42389990,43955315,45442559,46990732,48659549,50399281,52175224,53954675,55815649,57717467,59485512,61240385,63081213,64975021,66923700,68873953,70836649,72822833,74915308,77047538,79032155,80988807,83048042,85106299,87212749,89618072,92123038,94570103,97004730,99266456,101238739,102956663,104568523,106099595,107541715,109126592,110970023,112921196,115047726,117358452,119632267,121773246
Panama,PAN,"Population, female",SP.POP.TOTL.FE.IN,552668,569525,587177,605527,624438,643774,663493,683532,703831,724418,745390,766804,788553,810487,832572,854780,877054,899375,921777,944409,967408,990856,1014788,1039208,1064052,1089119,1114338,1139685,1165161,1190878,1217051,1243593,1270397,1297585,1325115,1352940,1381111,1409665,1438561,1467758,1497245,1527044,1557150,1587576,1618451,1649618,1680891,1712445,1744401,1776711,1809258,1842205,1875508,1908870,1942521,1976666,2011297,2046191,2080896,2114557,2144479,2171401,2199575,2228887
Peru,PER,"Population, female",SP.POP.TOTL.FE.IN,5069366,5219654,5373406,5530414,5691457,5855952,6023874,6195301,6370588,6549823,6713184,6877050,7059213,7245882,7438143,7632743,7830035,8031364,8237944,8449574,8664918,8883846,9108086,9338758,9574998,9813615,10049354,10283222,10520771,10761392,11004228,11240128,11472726,11707447,11940818,12172488,12401098,12630183,12860213,13082451,13285707,13465601,13624024,13766969,13900209,14022214,14131003,14230899,14329716,14431219,14537705,14657126,14789402,14931654,15087792,15263951,15470938,15702729,15993822,16274450,16482005,16657801,16823640,17010174
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,13827350,14266244,14720307,15184392,15656924,16136762,16621854,17113667,17612477,18114478,18609479,19072100,19533557,19993496,20452839,20945283,21486731,22070792,22677363,23296504,23921540,24562709,25249640,25993720,26755711,27494700,28218800,28982645,29774948,30538894,31327689,32084721,32847408,33639698,34394812,35167837,35983569,36836257,37746477,38696561,39617859,40490405,41327368,42162747,42998916,43816634,44591090,45398890,46229387,47090207,48044635,48977035,49910854,50832021,51672020,52476447,53242092,53999406,54754964,55506906,56175775,56681259,57115091,57580382
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,4626,4737,4856,4979,5101,5223,5343,5425,5462,5503,5592,5739,5894,6015,6065,6061,6041,6010,5977,5938,5906,5949,6056,6168,6290,6418,6543,6664,6787,6907,7048,7224,7406,7591,7781,7981,8174,8338,8482,8607,8714,8813,8914,9020,9134,9172,9097,8986,8870,8750,8624,8499,8379,8311,8289,8269,8255,8240,8216,8184,8176,8182,8180,8172
Papua New Guinea,PNG,"Population, female",SP.POP.TOTL.FE.IN,940367,965582,988502,1010920,1032690,1054495,1077525,1101360,1125821,1151723,1178897,1207120,1236495,1266426,1296165,1325880,1355722,1385777,1416007,1446340,1476935,1507802,1539188,1571649,1605247,1639966,1675770,1712534,1750075,1790352,1840175,1903063,1975039,2051490,2130445,2211704,2295412,2381741,2469918,2560249,2652966,2746298,2840519,2936890,3035227,3135405,3237497,3341445,3447416,3555377,3665305,3775200,3883972,3992858,4101905,4210900,4319593,4427838,4535715,4643189,4747803,4848513,4946016,5041654
Poland,POL,"Population, female",SP.POP.TOTL.FE.IN,15303552,15460573,15627529,15825768,16037342,16186558,16301422,16454057,16608200,16736108,16795302,16854198,16987186,17134372,17291012,17454106,17622202,17789639,17931244,18075777,18241870,18406460,18573654,18743682,18909056,19057380,19185810,19294355,19380804,19460863,19545221,19624057,19694510,19753446,19803188,19838897,19862106,19883107,19899397,19911197,19715929,19716651,19714178,19707720,19704390,19705143,19704948,19708889,19722079,19782008,19709311,19638978,19615919,19601840,19584440,19568360,19556897,19555973,19552068,19543226,19512222,19050967,18975738,18908458
Pre-demographic dividend,PRE,"Population, female",SP.POP.TOTL.FE.IN,95310358,97557180,99915071,102372368,104933317,107599098,110358026,113217751,116196529,119275288,122468541,125775318,129169852,132773092,136590775,140546798,144602992,148822114,153458998,158330864,162923966,167000764,171363993,176232369,181298785,186497009,191674741,196931779,202167550,207629194,213047245,218393718,224565130,231614030,239316441,246839113,253500661,260210823,267572046,275290338,283039952,291095580,299827906,308859682,317907599,327313928,336740090,345954059,355930332,366618069,377424813,388571613,400165488,412098310,424132151,436125401,448345643,460915338,473713991,486648024,499766734,512897278,525982672,539461400
Puerto Rico,PRI,"Population, female",SP.POP.TOTL.FE.IN,1191119,1213547,1240435,1269494,1296517,1318815,1336480,1348593,1358165,1370122,1387917,1411299,1440367,1472717,1504520,1533341,1559745,1583642,1605567,1626478,1646682,1666030,1684540,1702359,1719842,1737275,1754796,1772422,1789941,1807047,1823657,1837148,1850026,1867006,1885853,1904699,1927417,1946459,1958638,1969392,1975572,1980519,1983931,1985999,1987173,1985145,1977686,1967171,1956765,1947197,1938595,1917918,1896727,1876998,1848521,1818404,1785793,1746576,1680487,1682402,1730699,1722665,1701672,1695235
"Korea, Dem. People's Rep.",PRK,"Population, female",SP.POP.TOTL.FE.IN,6420780,6547394,6676112,6820425,6973765,7130403,7296795,7482440,7676840,7868641,8061933,8252529,8444521,8623196,8776270,8917283,9045951,9163447,9277979,9394651,9514221,9639306,9769566,9901128,10034342,10169706,10307608,10447570,10589048,10732287,10878802,11029666,11184162,11340189,11496793,11631322,11741357,11846015,11943816,12034599,12116863,12190080,12253287,12326054,12408584,12480002,12544940,12606329,12664539,12718436,12767723,12815947,12864205,12913109,12962725,13012623,13062288,13111606,13159959,13206827,13250754,13289964,13326404,13360198
Portugal,PRT,"Population, female",SP.POP.TOTL.FE.IN,4617651,4656649,4691862,4712510,4716894,4699829,4667406,4641527,4625808,4589371,4555435,4535900,4520992,4514758,4571257,4741666,4871793,4917292,4964225,5011931,5062024,5103787,5134081,5156922,5175984,5189950,5194674,5193343,5188460,5181943,5171919,5161588,5159172,5166262,5179875,5196622,5214669,5236578,5261568,5289440,5324036,5359229,5390986,5416490,5433622,5447658,5461620,5477093,5491630,5504912,5515346,5514330,5499561,5478858,5458055,5440729,5425240,5412982,5406817,5406231,5405235,5430708,5463636,5539155
Paraguay,PRY,"Population, female",SP.POP.TOTL.FE.IN,951669,973615,996460,1020775,1046240,1072067,1098011,1123912,1149762,1175667,1201752,1228522,1256636,1285993,1316450,1347713,1379463,1412079,1445860,1481353,1519280,1559869,1602900,1647888,1694345,1742214,1791604,1842284,1894070,1946706,1999748,2053151,2106895,2160602,2214151,2267559,2320686,2373418,2425559,2476490,2524782,2567680,2604048,2636515,2667666,2697992,2726958,2754615,2782327,2811818,2845800,2884666,2926395,2969722,3014110,3059517,3105356,3151077,3196439,3241278,3286865,3329042,3368932,3411748
West Bank and Gaza,PSE,"Population, female",SP.POP.TOTL.FE.IN,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",979197,1023685,1070199,1118871,1169756,1222957,1278601,1336765,1371636,1408094,1445514,1484780,1526203,1569055,1612954,1657430,1702468,1748297,1798708,1849119,1899516,1949736,2000122,2050376,2100875,2151143,2201027,2245037,2301306,2358603,2416909,2476124,2535941,2598445
Pacific island small states,PSS,"Population, female",SP.POP.TOTL.FE.IN,440125,453092,466607,480548,494709,509085,523260,536350,548518,560722,573118,585401,597507,609428,621718,634736,648708,663519,678724,692656,707114,723906,740773,757608,774755,792201,809315,825173,839861,853854,867323,880306,893183,906035,918484,930444,942785,956956,972077,986805,1000897,1014491,1027782,1040664,1053349,1065886,1078320,1090650,1102712,1114805,1129332,1145986,1162470,1178900,1195479,1212229,1228947,1245942,1263036,1277538,1292132,1307960,1323620,1340306
Post-demographic dividend,PST,"Population, female",SP.POP.TOTL.FE.IN,390366066,394897239,399488964,403985888,408450941,412783453,416913560,420909953,424781242,428563238,432333912,436944385,440745609,444373323,447923437,451367385,454499280,457575021,460657202,463816942,466785396,469739675,472459729,475003853,477358725,479720455,482158476,484605144,487283482,490209224,493101323,496367340,499569275,502550176,505313828,507865764,510451573,513021244,515382222,517657687,520132872,522542073,525112527,527680810,530343093,532960619,535727146,538699523,541833596,544575149,547102053,548493075,550558687,552740366,555097585,557247106,559408868,561266787,563004212,564370934,566348877,565992337,566218550,567024751
French Polynesia,PYF,"Population, female",SP.POP.TOTL.FE.IN,40714,41619,42553,43788,45313,46902,48553,50272,52062,53902,55779,57556,59220,60908,62620,64343,66064,67965,70188,72587,75058,77591,80180,82745,85094,87328,89639,91998,94344,96567,98651,100657,102590,104447,106238,107966,109710,111632,113663,115653,117682,119737,121723,123716,125719,127645,129508,131149,132226,132932,133638,134368,135197,136164,137139,138026,138833,139276,138650,137688,137680,138084,138442,138862
Qatar,QAT,"Population, female",SP.POP.TOTL.FE.IN,17696,19162,21100,23353,25910,28759,31979,35644,39735,44224,48312,51834,55410,59048,62755,66541,70418,74395,78484,82710,87097,91654,96351,101124,105888,110577,115552,120930,126379,131840,137327,142840,148386,153948,159511,165054,170530,177352,185976,195115,204460,213963,223571,233206,246772,261429,277266,304335,339868,385173,396780,408440,442987,496542,545928,579666,609853,637482,663074,704807,779300,705826,748117,756537
Romania,ROU,"Population, female",SP.POP.TOTL.FE.IN,9467902,9538384,9596015,9654705,9714062,9768973,9859553,10021744,10160813,10272202,10400962,10515565,10624131,10724207,10832814,10978514,11123180,11230250,11322104,11386271,11440342,11511013,11571277,11613280,11653902,11701670,11756158,11815386,11872419,11927629,11951359,11852840,11752333,11743683,11735713,11723077,11701899,11681575,11671012,11665498,11662531,11513407,11309347,11222404,11150195,11072935,10999533,10831304,10646783,10554494,10488663,10432885,10381175,10336859,10292083,10237760,10174312,10111684,10047974,9990504,9931477,9858388,9822455,9827799
